"Sample_name","species","totalReads"
"PadUp11-2-0822","Corvus corax",0
"PadUp11-2-0822","Rana catesbeiana",0
"PadUp11-2-0822","Micropterus salmoides",0
"PadUp11-2-0822","Oncorhynchus nerka",0
"PadUp11-2-0822","Taricha granulosa",0
"PadUp11-2-0822","Gasterosteus aculeatus",0
"PadUp11-2-0822","Castor canadensis",0
"PadUp11-2-0822","Homo sapiens",0
"PadUp11-2-0822","Canis lupus",0
"PadUp11-2-0822","Procyon lotor",0
"PadUp11-2-0822","Aix sponsa",0
"PadUp11-2-0822","Rattus norvegicus",0
"PadUp11-2-0822","Entosphenus tridentatus",0
"PadUp11-2-0822","Rattus rattus",0
"PadUp11-2-0822","Melospiza melodia",0
"PadUp11-2-0822","Lithobates clamitans",0
"PadUp11-2-0822","Lithobates catesbeianus",0
"PadUp11-2-0822","Cottus marginatus",0
"PadUp11-2-0822","Canis latrans",0
"PadUp11-2-0822","Branta canadensis",0
"PadUp11-2-0822","Junco hyemalis",0
"PadUp11-2-0822","Didelphis virginiana",0
"PadUp11-2-0822","Ensatina eschscholtzii",0
"PadUp11-2-0822","Phalacrocorax auritus",0
"PadUp11-2-0822","Bucephala albeola",0
"PadUp11-2-0822","Sus scrofa",0
"PadUp11-2-0822","Ardea herodias",0
"PadUp11-2-0822","Tachycineta thalassina",0
"PadUp11-2-0822","Ondatra zibethicus",0
"PadUp11-2-0822","Scapanus orarius",0
"PadUp11-3-0822","Oncorhynchus kisutch",81006
"PadUp11-3-0822","Oncorhynchus clarkii",2641
"PadUp11-3-0822","Cottus asper",4796
"PadUp11-3-0822","Perca flavescens",0
"PadUp11-3-0822","Lampetra ayresii",0
"PadUp11-3-0822","Oncorhynchus mykiss",3159
"PadUp11-3-0822","Pimephales promelas",0
"PadUp11-3-0822","Osphranter rufus",0
"PadUp11-3-0822","Bos taurus",0
"PadUp11-3-0822","Turdus migratorius",0
"PadUp11-3-0822","Ameiurus nebulosus",0
"PadUp11-3-0822","Lepomis gibbosus",997
"PadUp11-3-0822","Dicamptodon tenebrosus",0
"PadUp11-3-0822","Corvus corax",0
"PadUp11-3-0822","Rana catesbeiana",0
"PadUp11-3-0822","Micropterus salmoides",0
"PadUp11-3-0822","Oncorhynchus nerka",0
"PadUp11-3-0822","Taricha granulosa",0
"PadUp11-3-0822","Gasterosteus aculeatus",0
"PadUp11-3-0822","Castor canadensis",0
"PadUp11-3-0822","Homo sapiens",0
"PadUp11-3-0822","Canis lupus",0
"PadUp11-3-0822","Procyon lotor",0
"PadUp11-3-0822","Aix sponsa",0
"PadUp11-3-0822","Rattus norvegicus",0
"PadUp11-3-0822","Entosphenus tridentatus",0
"PadUp11-3-0822","Rattus rattus",27
"PadUp11-3-0822","Melospiza melodia",0
"PadUp11-3-0822","Lithobates clamitans",0
"PadUp11-3-0822","Lithobates catesbeianus",0
"PadUp11-3-0822","Cottus marginatus",0
"PadUp11-3-0822","Canis latrans",0
"PadUp11-3-0822","Branta canadensis",0
"PadUp11-3-0822","Junco hyemalis",0
"PadUp11-3-0822","Didelphis virginiana",0
"PadUp11-3-0822","Ensatina eschscholtzii",0
"PadUp11-3-0822","Phalacrocorax auritus",0
"PadUp11-3-0822","Bucephala albeola",0
"PadUp11-3-0822","Sus scrofa",0
"PadUp11-3-0822","Ardea herodias",0
"PadUp11-3-0822","Tachycineta thalassina",0
"PadUp11-3-0822","Ondatra zibethicus",0
"PadUp11-3-0822","Scapanus orarius",0
"PadUp5-2-0822","Oncorhynchus kisutch",0
"PadUp5-2-0822","Oncorhynchus clarkii",0
"PadUp5-2-0822","Cottus asper",934
"PadUp5-2-0822","Perca flavescens",0
"PadUp5-2-0822","Lampetra ayresii",0
"PadUp5-2-0822","Oncorhynchus mykiss",25183
"PadUp5-2-0822","Pimephales promelas",0
"PadUp5-2-0822","Osphranter rufus",0
"PadUp5-2-0822","Bos taurus",0
"PadUp5-2-0822","Turdus migratorius",0
"PadUp5-2-0822","Ameiurus nebulosus",0
"PadUp5-2-0822","Lepomis gibbosus",0
"PadUp5-2-0822","Dicamptodon tenebrosus",0
"PadUp5-2-0822","Corvus corax",0
"PadUp5-2-0822","Rana catesbeiana",0
"PadUp5-2-0822","Micropterus salmoides",0
"PadUp5-2-0822","Oncorhynchus nerka",0
"PadUp5-2-0822","Taricha granulosa",0
"PadUp5-2-0822","Gasterosteus aculeatus",0
"PadUp5-2-0822","Castor canadensis",0
"PadUp5-2-0822","Homo sapiens",0
"PadUp5-2-0822","Canis lupus",0
"PadUp5-2-0822","Procyon lotor",0
"PadUp5-2-0822","Aix sponsa",0
"PadUp5-2-0822","Rattus norvegicus",0
"PadUp5-2-0822","Entosphenus tridentatus",0
"PadUp5-2-0822","Rattus rattus",0
"PadUp5-2-0822","Melospiza melodia",120
"PadUp5-2-0822","Lithobates clamitans",0
"PadUp5-2-0822","Lithobates catesbeianus",0
"PadUp5-2-0822","Cottus marginatus",0
"PadUp5-2-0822","Canis latrans",0
"PadUp5-2-0822","Branta canadensis",0
"PadUp5-2-0822","Junco hyemalis",0
"PadUp5-2-0822","Didelphis virginiana",0
"PadUp5-2-0822","Ensatina eschscholtzii",0
"PadUp5-2-0822","Phalacrocorax auritus",0
"PadUp5-2-0822","Bucephala albeola",0
"PadUp5-2-0822","Sus scrofa",0
"PadUp5-2-0822","Ardea herodias",0
"PadUp5-2-0822","Tachycineta thalassina",0
"PadUp5-2-0822","Ondatra zibethicus",0
"PadUp5-2-0822","Scapanus orarius",0
"PrtDn1-0822","Oncorhynchus kisutch",35918
"PrtDn1-0822","Oncorhynchus clarkii",21706
"PrtDn1-0822","Cottus asper",0
"PrtDn1-0822","Perca flavescens",0
"PrtDn1-0822","Lampetra ayresii",0
"PrtDn1-0822","Oncorhynchus mykiss",0
"PrtDn1-0822","Pimephales promelas",0
"PrtDn1-0822","Osphranter rufus",0
"PrtDn1-0822","Bos taurus",0
"PrtDn1-0822","Turdus migratorius",0
"PrtDn1-0822","Ameiurus nebulosus",0
"PrtDn1-0822","Lepomis gibbosus",0
"PrtDn1-0822","Dicamptodon tenebrosus",0
"PrtDn1-0822","Corvus corax",0
"PrtDn1-0822","Rana catesbeiana",0
"PrtDn1-0822","Micropterus salmoides",0
"PrtDn1-0822","Oncorhynchus nerka",0
"PrtDn1-0822","Taricha granulosa",0
"PrtDn1-0822","Gasterosteus aculeatus",0
"PrtDn1-0822","Castor canadensis",0
"PrtDn1-0822","Homo sapiens",0
"PrtDn1-0822","Canis lupus",0
"PrtDn1-0822","Procyon lotor",0
"PrtDn1-0822","Aix sponsa",0
"PrtDn1-0822","Rattus norvegicus",0
"PrtDn1-0822","Entosphenus tridentatus",0
"PrtDn1-0822","Rattus rattus",0
"PrtDn1-0822","Melospiza melodia",0
"PrtDn1-0822","Lithobates clamitans",0
"PrtDn1-0822","Lithobates catesbeianus",0
"PrtDn1-0822","Cottus marginatus",0
"PrtDn1-0822","Canis latrans",0
"PrtDn1-0822","Branta canadensis",0
"PrtDn1-0822","Junco hyemalis",0
"PrtDn1-0822","Didelphis virginiana",37
"PrtDn1-0822","Ensatina eschscholtzii",0
"PrtDn1-0822","Phalacrocorax auritus",0
"PrtDn1-0822","Bucephala albeola",0
"PrtDn1-0822","Sus scrofa",0
"PrtDn1-0822","Ardea herodias",0
"PrtDn1-0822","Tachycineta thalassina",0
"PrtDn1-0822","Ondatra zibethicus",0
"PrtDn1-0822","Scapanus orarius",0
"PrtDn3-0822","Oncorhynchus kisutch",0
"PrtDn3-0822","Oncorhynchus clarkii",0
"PrtDn3-0822","Cottus asper",0
"PrtDn3-0822","Perca flavescens",0
"PrtDn3-0822","Lampetra ayresii",0
"PrtDn3-0822","Oncorhynchus mykiss",0
"PrtDn3-0822","Pimephales promelas",0
"PrtDn3-0822","Osphranter rufus",0
"PrtDn3-0822","Bos taurus",0
"PrtDn3-0822","Turdus migratorius",0
"PrtDn3-0822","Ameiurus nebulosus",0
"PrtDn3-0822","Lepomis gibbosus",0
"PrtDn3-0822","Dicamptodon tenebrosus",0
"PrtDn3-0822","Corvus corax",0
"PrtDn3-0822","Rana catesbeiana",0
"PrtDn3-0822","Micropterus salmoides",0
"PrtDn3-0822","Oncorhynchus nerka",0
"PrtDn3-0822","Taricha granulosa",0
"PrtDn3-0822","Gasterosteus aculeatus",0
"PrtDn3-0822","Castor canadensis",0
"PrtDn3-0822","Homo sapiens",0
"PrtDn3-0822","Canis lupus",0
"PrtDn3-0822","Procyon lotor",0
"PrtDn3-0822","Aix sponsa",0
"PrtDn3-0822","Rattus norvegicus",0
"PrtDn3-0822","Entosphenus tridentatus",0
"PrtDn3-0822","Rattus rattus",0
"PrtDn3-0822","Melospiza melodia",0
"PrtDn3-0822","Lithobates clamitans",0
"PrtDn3-0822","Lithobates catesbeianus",0
"PrtDn3-0822","Cottus marginatus",0
"PrtDn3-0822","Canis latrans",0
"PrtDn3-0822","Branta canadensis",0
"PrtDn3-0822","Junco hyemalis",0
"PrtDn3-0822","Didelphis virginiana",0
"PrtDn3-0822","Ensatina eschscholtzii",0
"PrtDn3-0822","Phalacrocorax auritus",0
"PrtDn3-0822","Bucephala albeola",0
"PrtDn3-0822","Sus scrofa",0
"PrtDn3-0822","Ardea herodias",0
"PrtDn3-0822","Tachycineta thalassina",0
"PrtDn3-0822","Ondatra zibethicus",0
"PrtDn3-0822","Scapanus orarius",0
"SqmDn2-0822","Oncorhynchus kisutch",6843
"SqmDn2-0822","Oncorhynchus clarkii",16805
"SqmDn2-0822","Cottus asper",0
"SqmDn2-0822","Perca flavescens",0
"SqmDn2-0822","Lampetra ayresii",512
"SqmDn2-0822","Oncorhynchus mykiss",0
"SqmDn2-0822","Pimephales promelas",0
"SqmDn2-0822","Osphranter rufus",0
"SqmDn2-0822","Bos taurus",0
"SqmDn2-0822","Turdus migratorius",0
"SqmDn2-0822","Ameiurus nebulosus",302
"SqmDn2-0822","Lepomis gibbosus",0
"SqmDn2-0822","Dicamptodon tenebrosus",20
"SqmDn2-0822","Corvus corax",0
"SqmDn2-0822","Rana catesbeiana",0
"SqmDn2-0822","Micropterus salmoides",0
"SqmDn2-0822","Oncorhynchus nerka",0
"SqmDn2-0822","Taricha granulosa",0
"SqmDn2-0822","Gasterosteus aculeatus",0
"SqmDn2-0822","Castor canadensis",0
"SqmDn2-0822","Homo sapiens",0
"SqmDn2-0822","Canis lupus",0
"SqmDn2-0822","Procyon lotor",0
"SqmDn2-0822","Aix sponsa",0
"SqmDn2-0822","Rattus norvegicus",0
"SqmDn2-0822","Entosphenus tridentatus",0
"SqmDn2-0822","Rattus rattus",0
"SqmDn2-0822","Melospiza melodia",0
"SqmDn2-0822","Lithobates clamitans",0
"SqmDn2-0822","Lithobates catesbeianus",0
"SqmDn2-0822","Cottus marginatus",0
"SqmDn2-0822","Canis latrans",0
"SqmDn2-0822","Branta canadensis",0
"SqmDn2-0822","Junco hyemalis",0
"SqmDn2-0822","Didelphis virginiana",0
"SqmDn2-0822","Ensatina eschscholtzii",0
"SqmDn2-0822","Phalacrocorax auritus",0
"SqmDn2-0822","Bucephala albeola",0
"SqmDn2-0822","Sus scrofa",0
"SqmDn2-0822","Ardea herodias",0
"SqmDn2-0822","Tachycineta thalassina",0
"SqmDn2-0822","Ondatra zibethicus",0
"SqmDn2-0822","Scapanus orarius",3
"SqmUp3-0822","Oncorhynchus kisutch",0
"SqmUp3-0822","Oncorhynchus clarkii",1181
"SqmUp3-0822","Cottus asper",1413
"SqmUp3-0822","Perca flavescens",0
"SqmUp3-0822","Lampetra ayresii",0
"SqmUp3-0822","Oncorhynchus mykiss",19409
"SqmUp3-0822","Pimephales promelas",0
"SqmUp3-0822","Osphranter rufus",0
"SqmUp3-0822","Bos taurus",0
"SqmUp3-0822","Turdus migratorius",0
"SqmUp3-0822","Ameiurus nebulosus",0
"SqmUp3-0822","Lepomis gibbosus",0
"SqmUp3-0822","Dicamptodon tenebrosus",0
"SqmUp3-0822","Corvus corax",0
"SqmUp3-0822","Rana catesbeiana",0
"SqmUp3-0822","Micropterus salmoides",0
"SqmUp3-0822","Oncorhynchus nerka",0
"SqmUp3-0822","Taricha granulosa",0
"SqmUp3-0822","Gasterosteus aculeatus",0
"SqmUp3-0822","Castor canadensis",0
"SqmUp3-0822","Homo sapiens",0
"SqmUp3-0822","Canis lupus",0
"SqmUp3-0822","Procyon lotor",0
"SqmUp3-0822","Aix sponsa",0
"SqmUp3-0822","Rattus norvegicus",0
"SqmUp3-0822","Entosphenus tridentatus",0
"SqmUp3-0822","Rattus rattus",0
"SqmUp3-0822","Melospiza melodia",0
"SqmUp3-0822","Lithobates clamitans",0
"SqmUp3-0822","Lithobates catesbeianus",0
"SqmUp3-0822","Cottus marginatus",0
"SqmUp3-0822","Canis latrans",0
"SqmUp3-0822","Branta canadensis",0
"SqmUp3-0822","Junco hyemalis",0
"SqmUp3-0822","Didelphis virginiana",0
"SqmUp3-0822","Ensatina eschscholtzii",0
"SqmUp3-0822","Phalacrocorax auritus",0
"SqmUp3-0822","Bucephala albeola",0
"SqmUp3-0822","Sus scrofa",0
"SqmUp3-0822","Ardea herodias",0
"SqmUp3-0822","Tachycineta thalassina",0
"SqmUp3-0822","Ondatra zibethicus",0
"SqmUp3-0822","Scapanus orarius",0
"Kangaroo","Oncorhynchus kisutch",0
"Kangaroo","Oncorhynchus clarkii",0
"Kangaroo","Cottus asper",0
"Kangaroo","Perca flavescens",0
"Kangaroo","Lampetra ayresii",0
"Kangaroo","Oncorhynchus mykiss",0
"Kangaroo","Pimephales promelas",0
"Kangaroo","Osphranter rufus",299247
"Kangaroo","Bos taurus",0
"Kangaroo","Turdus migratorius",0
"Kangaroo","Ameiurus nebulosus",0
"Kangaroo","Lepomis gibbosus",0
"Kangaroo","Dicamptodon tenebrosus",0
"Kangaroo","Corvus corax",0
"Kangaroo","Rana catesbeiana",0
"Kangaroo","Micropterus salmoides",0
"Kangaroo","Oncorhynchus nerka",0
"Kangaroo","Taricha granulosa",0
"Kangaroo","Gasterosteus aculeatus",0
"Kangaroo","Castor canadensis",0
"Kangaroo","Homo sapiens",0
"Kangaroo","Canis lupus",0
"Kangaroo","Procyon lotor",0
"Kangaroo","Aix sponsa",0
"Kangaroo","Rattus norvegicus",0
"Kangaroo","Entosphenus tridentatus",0
"Kangaroo","Rattus rattus",0
"Kangaroo","Melospiza melodia",0
"Kangaroo","Lithobates clamitans",0
"Kangaroo","Lithobates catesbeianus",0
"Kangaroo","Cottus marginatus",0
"Kangaroo","Canis latrans",0
"Kangaroo","Branta canadensis",0
"Kangaroo","Junco hyemalis",0
"Kangaroo","Didelphis virginiana",0
"Kangaroo","Ensatina eschscholtzii",0
"Kangaroo","Phalacrocorax auritus",0
"Kangaroo","Bucephala albeola",0
"Kangaroo","Sus scrofa",0
"Kangaroo","Ardea herodias",0
"Kangaroo","Tachycineta thalassina",0
"Kangaroo","Ondatra zibethicus",0
"Kangaroo","Scapanus orarius",0
"PrtDn1-1222","Oncorhynchus clarkii",945
"PrtDn1-1222","Oncorhynchus kisutch",14748
"PrtDn1-1222","Turdus migratorius",1923
"PrtDn1-1222","Didelphis virginiana",6
"PrtDn1-1222","Pipilo maculatus",41
"PrtDn2-1222","Oncorhynchus clarkii",57620
"PrtDn2-1222","Oncorhynchus kisutch",42043
"PrtDn2-1222","Homo sapiens",255
"PrtDn2-1222","Sus scrofa",227
"PrtDn2-1222","Rattus rattus",288
"PrtDn2-1222","Didelphis virginiana",48
"PrtDn3-1222","Oncorhynchus clarkii",36114
"PrtDn3-1222","Oncorhynchus kisutch",34359
"PrtDn3-1222","Lampetra ayresii",48239
"PrtDn3-1222","Homo sapiens",722
"PrtDn3-1222","Canis lupus",446
"PrtDn3-1222","Rattus rattus",479
"PrtDn3-1222","Didelphis virginiana",139
"PrtDn3-1222","Procyon lotor",28
"PrtDn3-1222","Ondatra zibethicus",71
"PrtDn3-1222","Canis latrans",36
"PrtUp1-1222","Oncorhynchus clarkii",38655
"PrtUp1-1222","Turdus migratorius",16479
"PrtUp1-1222","Rattus rattus",1085
"PrtUp2-1222","Oncorhynchus clarkii",1621
"PrtUp2-1222","Oncorhynchus kisutch",4551
"PrtUp2-1222","Homo sapiens",4790
"PrtUp2-1222","Rattus rattus",514
"PrtUp2-1222","Didelphis virginiana",671
"PrtUp2-1222","Procyon lotor",47
"PrtUp3-1222","Oncorhynchus clarkii",22188
"PrtUp3-1222","Oncorhynchus kisutch",42505
"PrtUp3-1222","Lampetra ayresii",8036
"PadDn1-1222","Oncorhynchus clarkii",9474
"PadDn1-1222","Oncorhynchus kisutch",32420
"PadDn1-1222","Perca flavescens",5078
"PadDn1-1222","Cottus asper",16627
"PadDn1-1222","Lepomis gibbosus",15063
"PadDn1-1222","Oncorhynchus mykiss",1428
"PadDn1-1222","Turdus migratorius",2252
"PadDn1-1222","Micropterus salmoides",799
"PadDn2-1222","Oncorhynchus clarkii",9885
"PadDn2-1222","Oncorhynchus kisutch",5203
"PadDn2-1222","Perca flavescens",3573
"PadDn2-1222","Oncorhynchus nerka",10597
"PadDn2-1222","Cottus asper",12804
"PadDn2-1222","Oncorhynchus mykiss",1482
"PadDn2-1222","Homo sapiens",298
"PadDn3-1222","Oncorhynchus clarkii",45378
"PadDn3-1222","Oncorhynchus kisutch",34962
"PadDn3-1222","Perca flavescens",10680
"PadDn3-1222","Oncorhynchus nerka",5370
"PadDn3-1222","Cottus asper",17664
"PadDn3-1222","Lepomis gibbosus",23648
"PadDn3-1222","Micropterus salmoides",2500
"PadDn3-1222","Didelphis virginiana",3
"PadUp11-1-1222","Oncorhynchus kisutch",2713
"PadUp11-1-1222","Perca flavescens",36607
"PadUp11-1-1222","Oncorhynchus nerka",17746
"PadUp11-1-1222","Cottus asper",4662
"PadUp11-1-1222","Lepomis gibbosus",8962
"PadUp11-1-1222","Oncorhynchus mykiss",14328
"PadUp11-1-1222","Homo sapiens",68
"PadUp11-1-1222","Micropterus salmoides",4892
"PadUp11-1-1222","Melospiza melodia",6
"PadUp11-2-1222","Oncorhynchus kisutch",29079
"PadUp11-2-1222","Perca flavescens",21673
"PadUp11-2-1222","Oncorhynchus nerka",17782
"PadUp11-2-1222","Cottus asper",7202
"PadUp11-2-1222","Lepomis gibbosus",8619
"PadUp11-2-1222","Oncorhynchus mykiss",872
"PadUp11-2-1222","Canis lupus",165
"PadUp5-1-1222","Oncorhynchus clarkii",858
"PadUp5-1-1222","Oncorhynchus kisutch",31380
"PadUp5-1-1222","Perca flavescens",25830
"PadUp5-1-1222","Oncorhynchus nerka",4739
"PadUp5-1-1222","Cottus asper",11552
"PadUp5-1-1222","Lepomis gibbosus",1026
"PadUp5-1-1222","Oncorhynchus mykiss",13153
"PadUp5-1-1222","Homo sapiens",698
"PadUp5-1-1222","Rattus rattus",400
"PadUp5-1-1222","Canis lupus",276
"PadUp5-1-1222","Fulica americana",43
"PadUp11-3-1222","Oncorhynchus clarkii",1505
"PadUp11-3-1222","Oncorhynchus kisutch",12323
"PadUp11-3-1222","Perca flavescens",29233
"PadUp11-3-1222","Oncorhynchus nerka",19975
"PadUp11-3-1222","Cottus asper",17621
"PadUp11-3-1222","Lepomis gibbosus",7198
"PadUp11-3-1222","Turdus migratorius",2508
"PadUp11-3-1222","Homo sapiens",545
"PadUp11-3-1222","Phalacrocorax auritus",965
"PadUp11-3-1222","Canis lupus",1261
"PadUp11-3-1222","Fulica americana",11
"PadUp5-2-1222","Oncorhynchus clarkii",6938
"PadUp5-2-1222","Oncorhynchus kisutch",17316
"PadUp5-2-1222","Perca flavescens",37500
"PadUp5-2-1222","Oncorhynchus nerka",17492
"PadUp5-2-1222","Cottus asper",3349
"PadUp5-2-1222","Lepomis gibbosus",13706
"PadUp5-2-1222","Oncorhynchus mykiss",12217
"PadUp5-2-1222","Homo sapiens",77
"PadUp5-2-1222","Micropterus salmoides",2796
"PadUp5-2-1222","Phalacrocorax auritus",96
"PadUp5-2-1222","Canis lupus",232
"PadUp5-2-1222","Fulica americana",6
"PadUp5-3-1222","Oncorhynchus clarkii",9644
"PadUp5-3-1222","Oncorhynchus kisutch",11859
"PadUp5-3-1222","Perca flavescens",9628
"PadUp5-3-1222","Oncorhynchus nerka",18794
"PadUp5-3-1222","Cottus asper",7458
"PadUp5-3-1222","Lepomis gibbosus",31653
"PadUp5-3-1222","Oncorhynchus mykiss",9364
"PadUp5-3-1222","Homo sapiens",21
"PadUp5-3-1222","Micropterus salmoides",4760
"PadUp5-3-1222","Phalacrocorax auritus",791
"PadUp5-3-1222","Canis lupus",29
"PadUp5-3-1222","Ardea herodias",254
"SqmDn1-1222","Oncorhynchus clarkii",3357
"SqmDn1-1222","Oncorhynchus kisutch",9778
"SqmDn1-1222","Homo sapiens",845
"SqmDn1-1222","Ameiurus nebulosus",4797
"SqmDn1-1222","Pimephales promelas",6857
"SqmDn1-1222","Rana catesbeiana",86
"SqmDn1-1222","Canis lupus",1552
"SqmDn2-1222","Oncorhynchus clarkii",16862
"SqmDn2-1222","Oncorhynchus kisutch",4735
"SqmDn2-1222","Pimephales promelas",10150
"SqmDn2-1222","Homo sapiens",12158
"SqmDn2-1222","Bos taurus",9843
"SqmDn2-1222","Rana catesbeiana",1510
"SqmDn2-1222","Canis lupus",1275
"SqmDn2-1222","Sus scrofa",3515
"SqmDn2-1222","Gallus gallus",19
"SqmDn3-1222","Oncorhynchus clarkii",35366
"SqmDn3-1222","Oncorhynchus kisutch",8146
"SqmDn3-1222","Homo sapiens",24
"SqmDn3-1222","Ameiurus nebulosus",3432
"SqmDn3-1222","Rana catesbeiana",215
"SqmDn3-1222","Ondatra zibethicus",375
"SqmUp1-1222","Oncorhynchus clarkii",52328
"SqmUp1-1222","Oncorhynchus kisutch",3857
"SqmUp1-1222","Pimephales promelas",18231
"SqmUp1-1222","Turdus migratorius",1222
"SqmUp1-1222","Homo sapiens",173
"SqmUp1-1222","Rana catesbeiana",1632
"SqmUp1-1222","Canis lupus",43
"SqmUp1-1222","Rattus rattus",34
"SqmUp1-1222","Castor canadensis",219
"SqmUp1-1222","Lithobates catesbeianus",156
"SqmUp2-1222","Oncorhynchus clarkii",16734
"SqmUp2-1222","Oncorhynchus kisutch",3297
"SqmUp2-1222","Pimephales promelas",2885
"SqmUp2-1222","Homo sapiens",374
"SqmUp2-1222","Bos taurus",2332
"SqmUp2-1222","Ameiurus nebulosus",1404
"SqmUp2-1222","Rana catesbeiana",1655
"SqmUp2-1222","Ondatra zibethicus",10
"SqmUp2-1222","Neurotrichus gibbsii",247
"SqmUp3-1222","Oncorhynchus clarkii",27671
"SqmUp3-1222","Oncorhynchus kisutch",3114
"SqmUp3-1222","Pimephales promelas",7707
"SqmUp3-1222","Homo sapiens",1682
"SqmUp3-1222","Bos taurus",1600
"SqmUp3-1222","Rana catesbeiana",1141
"SqmUp3-1222","Canis lupus",2805
"SqmUp3-1222","Castor canadensis",237
"Kangaroo","Macropus giganteus",286
"MiFish.0321.1Prt.Up.1.1","Oncorhynchus clarkii",20364
"MiFish.0321.1Prt.Up.1.1","Oncorhynchus kisutch",3018
"MiFish.0321.1Prt.Up.1.1","Lampetra ayresii",1475
"MiFish.0321.1Prt.Up.1.1","Didelphis virginiana",8
"MiFish.0321.2Brn.Dn.3.1","Oncorhynchus clarkii",51449
"MiFish.0321.2Brn.Dn.3.1","Dicamptodon tenebrosus",10924
"MiFish.0321.2Brn.Dn.3.1","Lampetra ayresii",1530
"MiFish.0321.2Brn.Dn.3.1","Ascaphus truei",1929
"MiFish.0321.2Brn.Dn.3.1","Homo sapiens",228
"MiFish.0321.3Chk.Dn.1.1","Oncorhynchus clarkii",3108
"MiFish.0321.3Chk.Dn.1.1","Oncorhynchus mykiss",11379
"MiFish.0321.3Chk.Dn.1.1","Homo sapiens",662
"MiFish.0321.3Chk.Dn.1.1","Didelphis virginiana",244
"MiFish.0321.3Chk.Dn.3.1","Oncorhynchus clarkii",93709
"MiFish.0321.3Chk.Up.2.1","Oncorhynchus clarkii",19484
"MiFish.0321.3Chk.Up.2.1","Homo sapiens",54
"MiFish.0321.3Chk.Up.2.1","Bucephala albeola",24
"MiFish.0321.4Pad.Dn.2.1","Oncorhynchus clarkii",10661
"MiFish.0321.4Pad.Dn.2.1","Cottus asper",55786
"MiFish.0321.4Pad.Dn.2.1","Oncorhynchus kisutch",10276
"MiFish.0321.4Pad.Dn.2.1","Oncorhynchus mykiss",20029
"MiFish.0321.4Pad.Dn.2.1","Gasterosteus aculeatus",5544
"MiFish.0321.4Pad.Dn.2.1","Turdus migratorius",124
"MiFish.0321.4Pad.Dn.2.1","Lepomis gibbosus",1890
"MiFish.0321.4Pad.Dn.2.1","Canis lupus",309
"MiFish.0321.4Pad.Dn.3.1","Oncorhynchus clarkii",20199
"MiFish.0321.4Pad.Dn.3.1","Cottus asper",39861
"MiFish.0321.4Pad.Dn.3.1","Oncorhynchus kisutch",2663
"MiFish.0321.4Pad.Dn.3.1","Perca flavescens",1781
"MiFish.0321.4Pad.Dn.3.1","Oncorhynchus mykiss",26897
"MiFish.0321.4Pad.Dn.3.1","Turdus migratorius",421
"MiFish.0321.4Pad.Dn.3.1","Sus scrofa",349
"MiFish.0321.4Pad.Dn.3.1","Phalacrocorax auritus",32
"MiFish.0321.4Pad.Dn.3.1","Procyon lotor",3
"MiFish.0321.4Pad.Up11.1.1","Oncorhynchus clarkii",12462
"MiFish.0321.4Pad.Up11.1.1","Cottus asper",47826
"MiFish.0321.4Pad.Up11.1.1","Oncorhynchus mykiss",37714
"MiFish.0321.4Pad.Up11.1.1","Homo sapiens",170
"MiFish.0321.4Pad.Up11.1.1","Lepomis gibbosus",733
"MiFish.0321.4Pad.Up11.3.1","Oncorhynchus clarkii",11544
"MiFish.0321.4Pad.Up11.3.1","Cottus asper",64502
"MiFish.0321.4Pad.Up11.3.1","Oncorhynchus mykiss",18667
"MiFish.0321.4Pad.Up11.3.1","Turdus migratorius",404
"MiFish.0321.4Pad.Up11.3.1","Homo sapiens",41
"MiFish.0321.4Pad.Up5.1.1","Cottus asper",40001
"MiFish.0321.4Pad.Up5.1.1","Perca flavescens",1003
"MiFish.0321.4Pad.Up5.1.1","Oncorhynchus mykiss",927
"MiFish.0321.4Pad.Up5.1.1","Homo sapiens",847
"MiFish.0321.4Pad.Up5.2.1","Oncorhynchus clarkii",1040
"MiFish.0321.4Pad.Up5.2.1","Cottus asper",23328
"MiFish.0321.4Pad.Up5.2.1","Oncorhynchus kisutch",997
"MiFish.0321.4Pad.Up5.2.1","Perca flavescens",38
"MiFish.0321.4Pad.Up5.2.1","Homo sapiens",112
"MiFish.0321.4Pad.Up5.2.1","Canis lupus",346
"MiFish.0321.4Pad.Up5.3.1","Cottus asper",26442
"MiFish.0321.4Pad.Up5.3.1","Canis lupus",8
"MiFish.0321.5Sqm.Dn.3.1","Oncorhynchus clarkii",91333
"MiFish.0321.5Sqm.Dn.3.1","Pimephales promelas",45535
"MiFish.0321.5Sqm.Dn.3.1","Dicamptodon tenebrosus",315
"MiFish.0321.5Sqm.Dn.3.1","Oncorhynchus mykiss",6213
"MiFish.0321.5Sqm.Dn.3.1","Ameiurus nebulosus",8861
"MiFish.0321.5Sqm.Dn.3.1","Bos taurus",5356
"MiFish.0321.5Sqm.Dn.3.1","Castor canadensis",18
"MiFish.0321.5Sqm.Up.1.1","Oncorhynchus clarkii",39434
"MiFish.0321.5Sqm.Up.1.1","Pimephales promelas",72367
"MiFish.0321.5Sqm.Up.1.1","Oncorhynchus mykiss",8959
"MiFish.0321.5Sqm.Up.1.1","Ameiurus nebulosus",1377
"MiFish.0321.5Sqm.Up.1.1","Bos taurus",213
"MiFish.0321.5Sqm.Up.1.1","Homo sapiens",496
